sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
1499,90803,truck,6tr_2sumbu,6TR_2sumbu,2-Axle Truck (Jumbo),6,2-Axle Truck,6TR_2sumbu,1,Line 1,normal,997.7928,19957,0.9038,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1500,90939,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,998.1428,19964,0.8144,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1501,90889,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,998.2428,19966,0.7886,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1502,90953,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,998.4928,19971,0.8745,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1503,91092,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,999.4427,19990,0.8652,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1504,91105,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,999.4927,19991,0.7038,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1505,91092,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1000.1427,20004,0.7817,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1506,91105,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1000.1927,20005,0.7712,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1507,91132,truck,4pickupmicro,4PickupMicro,Pickup / Micro Truck,4,Pickup / micro truck / delivery,4PickupMicro,1,Line 1,opposite,1000.2927,20007,0.9355,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1508,91132,truck,4pickupmicro,4PickupMicro,Pickup / Micro Truck,4,Pickup / micro truck / delivery,4PickupMicro,2,Line 2,opposite,1001.0926,20023,0.8969,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1509,91222,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1001.1926,20025,0.8538,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1510,91221,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1001.2926,20027,0.5782,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1511,91222,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1001.9426,20040,0.4782,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1512,91381,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1002.8925,20059,0.8834,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1513,91447,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1003.2925,20067,0.8533,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1514,91381,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1003.6925,20075,0.851,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1515,91476,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1003.9425,20080,0.5502,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1516,91447,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1004.0925,20083,0.8275,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1517,91476,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1005.2924,20107,0.8567,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1518,91669,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1005.4924,20111,0.8857,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1519,91669,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1006.2423,20126,0.7989,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1520,91798,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1007.3423,20148,0.8028,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1521,91823,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1007.6923,20155,0.7108,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
